Well Name|Card Time|Card Type|Stroke Period|SPM|Stroke Length|Hours Since Gauge Off|Surface Max Load|Surface Min Load|PositionLimit|Surface Positions|Surface Loads|Downhole Positions|Downhole Loads
LA-0024|2020-09-29T17:25:52.0000000Z|Current|6.55|9.16030534351145|68|23.95|9152|2848|68|0,0.1,0.3,0.9,1.7,2.4,3.2,4,4.8,5.7,6.7,7.8,9,9.9,10.9,12,13.2,14.5,16.1,18,19.7,21.5,23.2,24.7,26.3,27.8,29.1,30.7,32.4,34.2,35.7,37.2,38.7,40.3,41.8,43.4,44.9,46.2,47.2,48.3,49.7,51.1,52.2,53.5,54.5,55.7,56.6,57.6,58.5,59.5,60.2,61.4,62.4,63.1,63.9,64.7,65.3,65.8,66.2,66.6,66.8,67.2,67.4,67.5,67.8,67.8,68,68,68,68,67.8,67.5,67.2,66.8,66.2,65.6,65.1,64.3,63.3,62.6,61.4,60.2,59.3,58.3,57.2,56,54.9,53.9,52.8,51.6,50.3,48.7,47.4,46.1,44.5,42.8,41,39.3,37.8,36.1,34.5,33,30.9,29.1,27.6,25.9,24.1,22.6,20.9,19.3,17.8,15.7,14.4,13,11.7,10.5,9.1,8.2,7.1,5.9,4.9,4,3.2,2.4,1.7,0.9,0.5,0.1,0.1,0,0,0,0|5804,6144,6460,6640,6876,7216,7584,7924,8212,8524,8892,9152,9044,8760,8576,8340,8080,7948,8104,8288,8392,8500,8576,8552,8420,8264,8104,8000,7896,7924,7976,8024,8052,8080,8052,7924,7820,7764,7740,7712,7764,7896,7948,7976,7948,7896,7820,7684,7636,7636,7712,7820,8000,8212,8340,8364,8316,8212,8104,8080,8000,7608,7140,7084,7032,6904,6772,6640,6668,6824,6852,6852,6876,6772,6380,5936,5620,5440,5412,5280,4784,4260,3868,3372,3240,3084,2848,3268,3764,4000,4024,4288,4208,3816,3556,3504,3216,3216,3504,3684,3684,4000,4080,3816,3816,3816,3684,3528,3740,3740,3712,3868,4156,4104,3972,4024,4024,3816,3632,3816,3844,3764,3844,3972,4000,4472,5072,5204,5124,5360,5516,5804,5804||
LA-0024|2020-09-29T17:05:51.0000000Z|Current|6.55|9.16030534351145|68|23.95|9204|2900|68|0,0.1,0.3,0.7,1.3,2.3,2.8,3.6,4.3,5.1,6.1,7.2,8.2,9.1,10.3,11.3,12.5,13.8,15.1,16.7,18.6,20.3,22.1,23.8,25.3,26.9,28.4,29.9,31.7,33.4,34.9,36.6,38.4,39.9,41.6,43.2,44.7,46.2,47.2,48.6,49.9,51.1,52.4,53.7,54.9,56,57.2,58.2,59.1,60.1,61,62.2,63.1,63.9,64.7,65.3,65.8,66.4,66.8,67.2,67.4,67.5,67.8,67.8,68,68,68,68,67.8,67.5,67.2,66.8,66.4,65.8,65.1,64.3,63.5,62.6,61.6,60.5,59.5,58.3,57.2,55.9,54.7,53.7,52.4,51.2,49.9,48.6,47.2,46.1,44.3,42.8,41,39.3,37.8,36.2,34.5,33,31.1,29.4,27.8,26.1,24.5,23,21.3,19.7,18.4,16.8,15.3,13.9,12.6,11.5,10.1,9.1,8,6.9,5.9,5.1,4.2,3.4,2.8,2.3,1.3,0.9,0.5,0.3,0.3,0.3,0.1,0,0|5672,5960,6248,6460,6692,6980,7296,7660,7976,8264,8680,9072,9204,8944,8760,8524,8212,7976,8024,8160,8316,8472,8604,8628,8552,8420,8236,8080,7948,7872,7924,8000,8080,8132,8160,8052,7872,7740,7684,7636,7660,7764,7896,7976,8000,7948,7872,7712,7584,7556,7584,7660,7820,8104,8340,8420,8340,8340,8316,7976,7344,7140,7140,6980,6800,6640,6588,6720,6824,6852,6876,6824,6536,6012,5596,5412,5360,5204,4760,4236,3764,3400,3240,3084,2900,3372,3764,4000,4052,4260,4132,3792,3580,3528,3240,3292,3608,3740,3740,4024,4104,3816,3816,3816,3660,3528,3712,3712,3712,3948,4156,4000,4000,4052,3920,3684,3684,3792,3740,3792,3972,4052,3896,3896,4024,4496,5072,5124,5176,5256,5412,5672,5672||
LA-0024|2020-09-29T16:45:51.0000000Z|Current|6.55|9.16030534351145|68|8.166667|9180|2848|68|0,0,0.1,0.5,0.9,1.7,2.6,3.4,4.2,5.1,6.1,7.1,8.2,9.4,10.5,11.7,12.8,14.2,15.7,17.6,19.3,21.1,23,24.5,26.3,27.8,29.1,30.7,32.4,33.9,35.3,36.8,38.5,39.9,41.6,43,44.5,46.1,47,48.2,49.3,50.6,52,53.1,54.3,55.3,56.4,57.4,58.3,59.1,60.1,60.8,62.2,63,63.7,64.5,65.1,65.6,66,66.4,66.8,67.2,67.4,67.5,67.8,68,68,68,68,67.8,67.8,67.5,67.2,66.8,66.4,65.8,65.1,64.3,63.5,62.7,61.8,60.7,59.7,58.5,57.6,56.2,55.1,53.9,52.8,51.4,50.3,48.9,47.4,46.2,44.9,43.2,41.4,39.7,38.2,36.2,34.7,33,31.1,29.4,27.8,26.1,24.5,23,21.3,19.5,17.8,15.9,14.4,13,11.7,10.3,9.1,8,6.9,5.9,4.8,4,3.2,2.4,1.7,1.1,0.5,0.3,0.1,0.1,0,0,0|5648,5908,6276,6564,6824,7084,7372,7764,8132,8444,8864,9180,9152,8916,8732,8444,8080,7948,8024,8132,8288,8472,8576,8604,8500,8364,8212,8080,7948,7896,7976,8024,8080,8080,8052,8000,7896,7792,7740,7740,7820,7896,7976,8024,8000,7948,7844,7740,7660,7636,7684,7792,7948,8184,8340,8420,8364,8264,8160,8080,8052,7740,7192,7060,7060,6928,6800,6668,6668,6824,6904,6904,6956,6904,6668,6300,5988,5724,5516,5464,5280,4760,4288,4052,3632,3188,2928,2848,3216,3452,3844,4104,4312,4156,3972,3740,3504,3164,3136,3400,3528,3632,3896,4156,3896,3868,3896,3712,3452,3632,3712,3660,3920,4184,4104,3972,4052,3920,3712,3660,3764,3740,3740,3844,4000,4392,5044,5256,5100,5280,5544,5648,5648||
LA-0024|2020-09-29T16:25:51.0000000Z|Current|6.55|9.16030534351145|68|8.166667|9204|2824|68|0.1,0.3,0.5,0.7,1.3,2,2.8,3.6,4.3,5.1,6,7,8,9.1,10.1,11.2,12.2,13.4,14.7,16,17.9,19.6,21.4,23.1,24.7,26.2,27.7,29,30.6,32.1,33.8,35.4,36.9,38.4,40,41.5,43.1,44.6,45.9,46.9,48,49.4,50.7,51.9,53.2,54.4,55.5,56.7,57.6,58.6,59.3,60.3,61.3,62.4,63.3,64.1,64.9,65.5,66.1,66.4,66.8,67.2,67.4,67.5,67.8,68,68,68,68,68,67.8,67.5,67.2,66.8,66.2,65.6,64.9,64.1,63.3,62.4,61,60.1,59.1,58,56.8,55.7,54.5,53.4,52,50.9,49.6,48.2,46.9,45.5,44,42.3,40.6,38.8,37.1,35.6,34,32.3,30.4,28.9,27.3,25.8,24.3,22.5,21,19.3,17.6,15.9,14.3,13,11.8,10.7,9.3,8.4,7.2,6,5.1,4.2,3.4,2.6,1.8,1.3,0.7,0.3,0.1,0.1,0,0.1,0.1|5620,5856,6144,6460,6668,6904,7244,7584,7896,8212,8576,8944,9204,9100,8840,8628,8364,8052,7948,8132,8264,8392,8552,8628,8604,8500,8316,8160,8024,7948,7948,7948,8024,8080,8104,8052,7948,7844,7764,7712,7684,7764,7872,7948,8000,7976,7924,7820,7712,7636,7636,7684,7792,7976,8184,8364,8420,8364,8288,8184,8132,7844,7268,7060,7060,6904,6772,6640,6616,6772,6876,6852,6876,6852,6588,6144,5780,5516,5280,5256,5072,4472,4104,3712,3060,2876,2824,3112,3452,3868,4236,4312,4236,4080,3844,3452,3164,3136,3372,3400,3608,3920,4184,3896,3920,3948,3684,3400,3632,3740,3580,3844,4132,4104,3972,4080,4000,3816,3660,3740,3764,3740,3816,3972,4104,4524,5124,5228,5176,5412,5544,5620,5620||
LA-0024|2020-09-29T16:05:51.0000000Z|Current|6.55|9.16030534351145|68|8.166667|9232|2952|68|0,0.1,0.5,0.9,1.7,2.4,3.2,4,4.9,5.9,6.9,8,9,10.2,11.3,12.5,13.6,15,16.7,18.4,20.2,22.1,23.8,25.4,26.9,28.4,30,31.7,33.7,35.2,36.9,38.5,40,41.7,43.5,45,46.4,47.5,48.9,50.2,51.4,52.7,53.9,55,56.2,57.3,58.5,59.3,60.2,61.2,62.4,63.1,63.9,64.7,65.5,66,66.4,67,67.2,67.5,67.7,67.7,68,68,68,68,68,67.7,67.5,67.4,67,66.6,66.2,65.6,64.9,64.1,63.1,62.4,61,60,58.9,57.9,56.8,55.8,54.6,53.7,52.5,51.2,49.8,48.5,47,45.8,44.2,42.5,41,39.4,37.9,36.3,34.8,33.2,31.2,29.4,27.9,26.3,24.6,23.3,21.7,20.2,18.6,17.3,15.5,14.2,12.9,11.5,10.4,9.2,8.2,7.1,6.1,5.1,4.4,3.6,2.9,2.3,1.3,0.7,0.3,0.1,0.1,0,0,0,0|5832,6144,6460,6640,6956,7372,7740,8052,8316,8552,8968,9232,9044,8784,8652,8340,8080,8024,8160,8316,8472,8552,8604,8576,8472,8288,8132,8000,7924,7924,7948,8000,8024,8052,8024,7924,7820,7764,7740,7712,7764,7844,7896,7896,7924,7872,7764,7684,7660,7660,7712,7792,8000,8212,8364,8420,8392,8364,8184,7712,7320,7296,7140,6980,6800,6640,6640,6800,6904,6904,6876,6668,6040,5544,5516,5516,5412,5124,4184,3632,3556,3372,3188,2952,3372,3792,3896,3948,4236,4156,3792,3632,3556,3320,3344,3556,3632,3712,4024,4000,3792,3816,3792,3632,3580,3684,3684,3684,3868,4052,4024,4024,4024,3972,3764,3712,3792,3792,3792,3920,4000,3948,3920,3868,4104,4784,5280,5228,5204,5360,5544,5832,5832||
LA-0024|2020-09-29T15:45:51.0000000Z|Current|6.55|9.16030534351145|68|8.166667|9284|2928|68|0.1,0.1,0.3,0.5,1.1,1.9,2.6,3.2,4.2,4.9,5.9,6.9,8,9.2,10.2,11.3,12.5,13.6,15.2,16.7,18.4,20.3,22.1,23.8,25.4,26.9,28.4,30,31.7,33.2,34.8,36.3,38.1,39.6,41.1,42.7,44.2,45.6,46.7,47.9,49.2,50.4,51.8,52.9,54.3,55.2,56.4,57.3,58.5,59.3,60.2,61,62.4,63.1,63.9,64.7,65.5,66,66.4,66.8,67.2,67.5,67.7,67.7,68,68,68,68,68,68,67.7,67.5,67.2,66.8,66.2,65.6,64.9,64.1,63.3,62.5,61.2,60.2,59.1,57.9,57,55.8,54.8,53.9,52.5,51.2,49.8,48.3,47,45.6,43.9,42.1,40.4,39.1,37.5,35.8,34.2,32.7,30.6,29,27.3,25.6,23.8,22.3,20.6,19.2,17.7,15.9,14.4,13,11.5,10.4,9,7.9,6.7,5.7,4.9,4,3.2,2.4,1.5,0.9,0.5,0.3,0.1,0,0,0.1,0.1|5596,5856,6144,6460,6720,6956,7296,7740,8080,8392,8604,9072,9284,8944,8704,8604,8288,7976,8024,8212,8340,8472,8604,8628,8576,8392,8264,8104,8000,7896,7924,8000,8024,8024,8052,8024,7872,7764,7712,7712,7712,7764,7872,7924,7924,7896,7896,7792,7684,7636,7660,7740,7820,8024,8264,8340,8392,8364,8288,8236,8104,7660,7216,7164,7084,6928,6772,6640,6640,6800,6824,6772,6588,5960,5412,5492,5492,5176,4864,4080,3632,3528,3320,3032,2928,3504,3740,3920,4080,4364,4132,3816,3684,3504,3216,3344,3556,3580,3740,4024,3972,3792,3816,3816,3632,3608,3740,3740,3712,3896,4104,4024,4000,4052,4000,3792,3740,3844,3816,3792,3948,4052,3948,3816,3948,4524,5100,5100,5044,5332,5464,5596,5596||
LA-0024|2020-09-29T15:25:51.0000000Z|Current|30.39696|9.16|68|8.166667|9204|2876|68|0,0.1,0.3,0.5,1.1,1.9,2.6,3.2,4,4.9,5.9,6.9,8,9,9.9,11.1,12.2,13.4,14.7,16.1,18,19.7,21.5,23.2,24.5,26.3,27.8,29.1,30.5,32.4,33.9,35.5,37.2,38.7,40.3,41.8,43.4,44.7,46.1,47,48.2,49.5,50.9,52.2,53.5,54.5,55.7,56.8,57.8,58.7,59.7,60.5,61.6,62.7,63.5,64.1,64.9,65.5,66,66.4,66.8,67.2,67.5,67.5,67.8,68,68,68,68,68,67.8,67.5,67.2,66.8,66.2,65.6,64.9,64.1,63.1,62.4,61.2,60.1,59.1,57.9,56.8,55.7,54.5,53.5,52.2,51.1,49.7,48.2,46.8,45.7,43.9,42.2,40.3,38.7,37,35.5,33.7,31.8,30.1,28.4,26.6,25.1,23.6,21.8,20.1,18.6,16.8,15.1,13.8,12.6,11.3,9.9,9,7.8,6.7,5.7,4.8,4,3.2,2.6,1.7,1.1,0.5,0.3,0.1,0.1,0,0,0|5648,5884,6196,6484,6720,6980,7296,7660,8052,8316,8524,8944,9204,8968,8732,8628,8340,8024,8000,8160,8316,8444,8576,8628,8604,8472,8288,8132,8000,7872,7896,8000,8080,8104,8080,8052,7976,7844,7740,7712,7740,7792,7872,7948,7948,7896,7844,7764,7636,7608,7636,7712,7844,8080,8316,8392,8392,8340,8212,8104,8024,7712,7192,7060,7032,6904,6772,6640,6668,6824,6876,6852,6876,6744,6328,5856,5620,5492,5332,5100,4628,4024,3632,3344,3216,2876,3032,3556,3844,4000,4184,4340,4000,3712,3580,3424,3112,3400,3660,3712,3764,4156,4024,3816,3868,3816,3580,3556,3816,3740,3792,4080,4236,3972,4024,4080,3920,3632,3764,3896,3792,3844,4024,3972,3920,4472,5072,5204,5124,5332,5492,5648,5648||
LA-0024|2020-09-29T14:45:51.0000000Z|Current|6.6|9.09090909090909|68|8.166667|9152|2900|68|0,0.1,0.3,0.5,1.1,2.1,2.8,3.4,4.3,5.1,6.3,7.2,8.4,9.4,10.5,11.7,12.8,13.9,15.3,17,19,20.7,22.4,24,25.5,27.2,28.6,29.9,31.4,33.4,34.9,36.5,38.2,39.7,41.3,42.8,44.3,45.7,46.6,47.8,49.1,50.3,51.6,53,54.1,55.1,56,57,57.9,58.9,59.7,60.7,61.8,62.7,63.5,64.3,65.1,65.6,66,66.4,66.8,67.2,67.4,67.5,67.8,68,68,68,68,68,67.8,67.5,67.2,66.8,66.4,65.8,65.3,64.5,63.7,63,61.8,60.7,59.5,58.5,57.4,56.2,55.1,54.1,53,51.6,50.3,48.9,47.4,46.1,44.5,42.8,41,39.3,37.6,36.1,34.3,32.8,30.7,28.9,27.4,25.7,24.1,22.4,20.7,19.2,17.6,15.7,14.5,13.2,12,10.7,9.6,8.4,7.2,6.3,5.3,4.3,3.6,2.8,2.3,1.3,0.9,0.5,0.3,0.1,0.1,0,0,0|5672,5960,6224,6536,6772,7004,7320,7712,8024,8316,8784,9152,9100,8864,8680,8420,8080,7896,8000,8184,8288,8444,8576,8604,8500,8340,8212,8052,7924,7896,7976,8080,8132,8160,8184,8080,7924,7792,7712,7712,7764,7872,8000,8104,8080,8024,7924,7764,7636,7608,7636,7712,7872,8160,8340,8420,8392,8316,8132,8024,7976,7712,7164,6956,6980,6852,6720,6616,6588,6744,6824,6824,6852,6772,6380,5856,5544,5360,5280,5152,4680,4156,3740,3268,3164,2900,2900,3372,3792,4024,4132,4312,4080,3740,3504,3344,3112,3292,3528,3660,3792,4132,4000,3844,3868,3792,3556,3556,3740,3660,3740,3972,4104,3972,4000,4000,3920,3740,3684,3792,3792,3792,3896,3972,3844,4104,4732,5204,5176,5228,5384,5516,5672,5672||
LA-0024|2020-09-29T14:25:51.0000000Z|Current|6.6|9.09090909090909|68|8.166667|9152|2928|68|0.1,0.3,0.5,0.9,1.3,2.3,3,3.8,4.6,5.3,6.3,7.2,8.4,9.3,10.5,11.7,12.8,13.9,15.4,17.4,19.1,20.8,22.5,24.3,25.8,27.6,29,30.6,32.5,34.1,35.6,37.3,38.9,40.6,42.1,43.6,45.2,46.5,47.4,48.8,50.1,51.5,52.8,54,55.1,56.5,57.4,58.4,59.3,60.3,61.4,62.4,63.2,63.9,64.7,65.5,66.1,66.4,66.8,67.2,67.4,67.6,67.8,67.8,68,68,67.8,67.8,67.4,67.2,66.8,66.4,65.9,65.1,64.5,63.6,62.8,62,60.7,59.7,58.6,57.4,56.3,55.1,54.2,53.2,52,50.9,49.6,48,46.7,45.4,43.6,42.1,40.4,39,37.5,36,34.4,32.9,31,29.5,27.7,26.2,24.5,23.1,21.6,20.2,18.9,17.6,15.7,14.3,13,11.7,10.3,9.1,8.2,7.2,6.3,5.3,4.6,3.8,3.2,2.6,1.7,0.9,0.5,0.3,0.3,0.1,0.1,0,0.1,0.1|5672,5988,6328,6588,6772,7084,7504,7792,8132,8392,8604,9044,9152,8812,8652,8524,8264,7976,8104,8288,8420,8500,8628,8628,8524,8364,8212,8104,7976,7896,7948,8052,8080,8080,8052,7976,7844,7764,7684,7684,7740,7792,7872,7948,7948,7896,7792,7712,7608,7608,7660,7740,7924,8160,8340,8420,8392,8340,8212,7712,7244,7192,7084,6904,6744,6588,6616,6772,6824,6824,6772,6404,5672,5360,5464,5384,5152,4652,3764,3528,3344,3216,2928,3136,3684,3896,4000,4184,4312,3920,3660,3556,3344,3216,3452,3632,3712,3948,4080,3896,3816,3816,3684,3580,3632,3684,3684,3792,4024,4052,4080,4052,3972,3816,3740,3712,3764,3792,3896,4000,4000,4000,3868,3684,3792,4392,5072,5228,5100,5204,5360,5596,5672,5672||
LA-0024|2020-09-29T14:05:51.0000000Z|Current|6.55|9.16030534351145|68|8.166667|9180|3004|68|0,0,0.4,0.7,1.3,2.3,2.9,3.6,4.6,5.6,6.5,7.7,8.6,9.6,10.8,11.9,13.1,14.4,16,17.9,19.7,21.4,23.3,24.9,26.8,28.3,29.9,31.6,33.4,34.9,36.5,38.2,39.8,41.3,43,44.6,46.1,47.1,48.4,49.8,51.1,52.3,53.6,54.8,56,56.9,58.1,59.1,60,60.8,62.1,62.9,63.7,64.4,65,65.6,66.2,66.6,66.9,67.4,67.7,67.7,68,68,68,68,68,68,68,67.7,67.4,66.9,66.6,66,65.2,64.4,63.7,62.9,61.8,60.8,59.8,58.7,57.7,56.6,55.6,54.6,53.6,52.5,51.1,49.8,48.2,46.9,45.5,44,42.3,40.5,39,37.4,35.9,34.3,32.8,30.6,29.1,27.4,25.8,24.1,22.8,21,19.4,17.9,16.2,14.8,13.5,11.9,10.6,9.4,8.5,7.1,6.1,5.2,4.2,3.5,2.9,2.1,1.1,0.5,0.1,0.1,0,0,0,0,0|5752,6064,6352,6564,6824,7164,7584,7872,8104,8340,8812,9180,9044,8812,8732,8552,8184,8000,8132,8288,8364,8472,8576,8604,8524,8392,8264,8132,8024,7924,7976,8024,8024,8024,8024,7948,7896,7844,7792,7792,7792,7820,7820,7820,7844,7820,7792,7740,7764,7792,7820,7872,7948,8024,8080,8104,8104,8184,8184,7976,7504,7344,7320,7164,6956,6800,6640,6616,6720,6852,6852,6772,6460,5724,5384,5492,5440,5204,4628,3792,3632,3372,3216,3004,3136,3580,3896,3948,4132,4260,4000,3740,3608,3372,3268,3476,3580,3632,3896,4052,3896,3816,3868,3740,3608,3684,3792,3712,3740,3948,4024,3948,3972,4024,3948,3844,3844,3896,3844,3816,3896,3948,3764,3712,4024,4732,5256,5124,5124,5308,5492,5752,5752||
LA-0024|2020-09-29T13:45:53.0000000Z|Current|6.6|9.09090909090909|68|8.166667|9180|2744|68|0,0,0.1,0.4,0.5,1.1,2.1,2.7,3.2,4,4.9,5.7,6.9,7.9,8.8,9.8,10.9,11.9,13.3,14.4,15.9,17.9,19.4,21.2,22.9,24.4,25.8,27.3,28.7,30,31.7,33.3,34.8,36.6,38.1,39.4,41,42.5,43.9,45.4,46.6,47.7,49.1,50.4,51.8,53.1,54.1,55.2,56.2,57.4,58.1,59.1,60,60.8,62.2,63.1,63.9,64.7,65.3,65.6,66.2,66.6,66.8,67.2,67.4,67.5,67.8,68,68,68,68,68,67.8,67.4,67,66.4,65.8,65,64.5,63.7,63,62,60.6,59.5,58.5,57.4,56.4,55.2,54.1,52.9,51.6,50.1,48.5,47,45.6,43.9,42.1,40.4,39.1,37.5,36,34.2,32.7,30.6,28.8,27.1,25.4,23.7,22.1,20.6,19,17.7,15.8,14.2,12.9,11.5,10.2,9,7.9,6.7,5.7,4.9,4.2,3.4,2.7,1.9,0.9,0.5,0.1,0,0,0,0,0|5360,5596,5908,6248,6512,6668,6980,7372,7660,7976,8264,8552,8864,9180,8892,8680,8576,8364,8024,8000,8236,8340,8444,8576,8628,8552,8420,8288,8160,8024,7976,8000,8104,8184,8160,8132,8104,8000,7844,7712,7740,7764,7844,7948,8024,8000,7948,7896,7820,7660,7608,7660,7740,7820,8000,8236,8316,8288,8236,8160,8052,8024,7924,7400,7032,7060,6980,6800,6668,6588,6668,6720,6536,6064,5492,5360,5440,5280,4992,4288,3580,3400,3320,3112,2744,3344,3816,3896,3948,4364,4260,3764,3608,3556,3216,3216,3528,3660,3660,4024,4052,3816,3816,3868,3684,3580,3684,3740,3684,3844,4080,4024,4000,4024,3972,3792,3792,3816,3844,3816,3948,4052,4000,3972,3868,3764,4104,4836,5256,5124,5152,5308,5360,5360||
